case_id,radar_site,scan_time_utc,scan_filename,search_window,cluster_id,expected_lat_deg,expected_lon_deg,expected_alt_m,candidate_lat_deg,candidate_lon_deg,candidate_alt_m,horizontal_distance_km,vertical_distance_m,n_gates,max_reflectivity_dbz,mean_reflectivity_dbz,p95_reflectivity_dbz,velocity_mean_ms,spectrum_width_mean_ms,rhohv_mean,distance_score,altitude_score,reflectivity_score,compactness_score,isolation_score,temporal_continuity_score,candidate_score,candidate_rank,candidate_label,notes
k7uaz_20260322,KEMX,2026-03-22T21:52:49Z,KEMX20260322_215249_V06,loose,20260322_215249_loose_001,32.27,-110.08665,11759.266666666666,32.31554973061208,-110.08265232509646,8718.704918032787,5.078825975523579,3040.5617486338797,122,5.0,-1.3852459016393444,2.9749999999999943,0.1492537313432835,0.8472222222222222,0.9151562319602816,0.7460587012238211,0.3918876502732241,0.42857142857142855,0.0,0.0,1.0,0.16210106642192662,206,no_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:35:45Z,KEMX20260322_203545_V06,loose,20260322_203545_loose_001,32.32877777777778,-110.48716666666668,7993.888888888889,32.351176664736364,-110.51204625373792,3378.580674238327,3.415645872112314,4615.308214650562,5547,12.5,-2.5541734270776995,3.5,4.803289924605894,2.570278430057028,0.8465851785082977,0.8292177063943843,0.07693835706988757,0.6428571428571429,0.0,0.0,1.0,0.1620399723320204,207,no_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:38:52Z,KEMX20260322_213852_V06,loose,20260322_213852_loose_001,32.27,-110.13,11740.0,32.30811089663931,-110.077956336466,8571.746835443038,6.472349983395545,3168.2531645569616,158,6.5,-1.370253164556962,2.5,0.15625,0.9294117647058824,0.9490598073372474,0.6763825008302227,0.3663493670886077,0.4714285714285714,0.0,0.0,1.0,0.15746058576594124,208,no_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T22:47:59Z,KEMX20260322_224759_V06,normal,20260322_224759_normal_001,32.23,-109.79,11780.0,32.24612797533138,-109.82240499304052,11624.0,3.5362607258547776,156.0,2,-1.5,-1.75,-1.525,,,,0.6463739274145223,0.948,0.24285714285714285,0.9750031492809965,0.9873417721518988,0.0,0.1558410730662895,209,no_candidate,DBSCAN cluster; outside telemetry window
k7uaz_20260322,KEMX,2026-03-22T21:45:50Z,KEMX20260322_214550_V06,loose,20260322_214550_loose_001,32.27,-110.13,11740.0,32.32157124699053,-110.0911546881506,8542.139072847682,6.798190516149659,3197.8609271523183,151,6.5,-1.3178807947019868,3.0,0.2466666666666666,0.9117647058823528,0.9030099288741156,0.660090474192517,0.3604278145695364,0.4714285714285714,0.0,0.0,1.0,0.15567754685203897,210,no_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:31:58Z,KEMX20260322_213158_V06,loose,20260322_213158_loose_001,32.294133333333335,-110.17826666666666,11559.0,32.304275700287036,-110.07614813727945,8650.018181818183,9.664128260166583,2908.9818181818173,165,9.5,-1.0575757575757576,3.3999999999999915,0.2676767676767677,0.6336633663366337,0.8947618888044844,0.5167935869916709,0.41820363636363656,0.5571428571428572,0.0,0.0,1.0,0.1536849158527549,211,no_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:59:43Z,KEMX20260322_215943_V06,loose,20260322_215943_loose_001,32.27,-110.02626666666669,11776.566666666668,32.31514568881678,-110.07784016368112,8637.754385964912,6.978590768344894,3138.8122807017553,114,5.0,-1.293859649122807,3.0,0.0092592592592592,1.3515625,0.9254081383043404,0.6510704615827553,0.37223754385964897,0.42857142857142855,0.0,0.0,1.0,0.15274654684312686,212,no_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T22:34:11Z,KEMX20260322_223411_V06,loose,20260322_223411_loose_002,32.23,-109.79,11780.0,32.25480999852754,-109.63543663963468,13636.5,14.79593582918646,1856.5,2,0.0,-0.25,-0.025,,,,0.260203208540677,0.6287,0.2857142857142857,0.9875016841137733,0.9873417721518988,1.0,0.14934006882403753,213,no_candidate,DBSCAN cluster; outside telemetry window
k7uaz_20260322,KEMX,2026-03-22T22:06:36Z,KEMX20260322_220636_V06,loose,20260322_220636_loose_001,32.27,-109.9712,11762.8,32.29910060368882,-110.07231425412208,8557.953846153847,10.040932215328489,3204.8461538461524,130,9.0,-1.2846153846153847,3.5,0.3227848101265823,1.0,0.8828902846272988,0.49795338923357557,0.3590307692307695,0.5428571428571428,0.0,0.0,1.0,0.1469602385417742,214,no_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T22:34:11Z,KEMX20260322_223411_V06,loose,20260322_223411_loose_003,32.23,-109.79,11780.0,32.17977107918644,-109.60242141671908,13636.5,18.511465052450006,1856.5,2,5.0,4.0,4.9,0.25,0.75,1.0433332920074463,0.07442674737749969,0.6287,0.42857142857142855,0.9875016841137153,0.9873417721518988,1.0,0.14536928038371605,215,no_candidate,DBSCAN cluster; outside telemetry window
k7uaz_20260322,KEMX,2026-03-22T22:54:53Z,KEMX20260322_225453_V06,loose,20260322_225453_loose_002,32.23,-109.79,11780.0,32.147620735119716,-109.93366672885088,9911.5,16.330612252924276,1868.5,2,-4.0,-4.0,-4.0,,,,0.1834693873537862,0.6263,0.17142857142857143,0.9875028157087564,0.9873417721518988,1.0,0.13898767798862594,216,no_candidate,DBSCAN cluster; outside telemetry window
k7uaz_20260322,KEMX,2026-03-22T22:13:30Z,KEMX20260322_221330_V06,loose,20260322_221330_loose_001,32.248,-109.916,11892.0,32.285712484609384,-110.0593563497311,8777.654761904761,14.116090768001433,3114.3452380952385,84,4.5,-1.4523809523809523,2.924999999999997,-0.1634615384615384,1.1551724137931034,0.912976175280554,0.2941954615999284,0.3771309523809523,0.4142857142857143,0.285326447734624,0.0,1.0,0.1360925813800572,217,no_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T22:47:59Z,KEMX20260322_224759_V06,loose,20260322_224759_loose_003,32.23,-109.79,11780.0,32.17219982011379,-109.5996172288436,13636.5,19.03146108186086,1856.5,4,3.0,2.125,2.925,0.0,0.0,0.823333352804184,0.04842694590695693,0.6287,0.37142857142857144,0.9102006167903338,0.9620253164556962,1.0,0.13539313761403232,218,no_candidate,DBSCAN cluster; outside telemetry window
k7uaz_20260322,KEMX,2026-03-22T20:42:51Z,KEMX20260322_204251_V06,loose,20260322_204251_loose_001,32.32562222222222,-110.45403333333331,8546.111111111111,32.265863924189844,-110.50535962847648,4284.8588709677415,8.211450463861338,4261.25224014337,744,6.5,-4.858198924731183,0.5,4.376404494382022,2.848008385744235,0.8914653038485205,0.5894274768069331,0.14774955197132603,0.4714285714285714,0.0,0.0,1.0,0.13485437668977518,219,no_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T22:47:59Z,KEMX20260322_224759_V06,tight,20260322_224759_tight_001,32.23,-109.79,11780.0,32.24612797533138,-109.82240499304052,11624.0,3.5362607258547776,156.0,2,-1.5,-1.75,-1.525,,,,0.2927478548290445,0.922,0.24285714285714285,0.9500062985619928,0.9873417721518988,0.0,0.13264108849529557,220,no_candidate,DBSCAN cluster; outside telemetry window
k7uaz_20260322,KEMX,2026-03-22T22:47:59Z,KEMX20260322_224759_V06,loose,20260322_224759_loose_004,32.23,-109.79,11780.0,32.0907100248484,-109.7771098340881,11352.0,15.535817437761835,428.0,2,-1.0,-1.75,-1.0750000000000002,,,,0.22320912811190824,0.9144,0.2571428571428571,0.9875015746405333,0.9873417721518988,0.0,0.13013616637179443,221,no_candidate,DBSCAN cluster; outside telemetry window
k7uaz_20260322,KEMX,2026-03-22T22:41:05Z,KEMX20260322_224105_V06,loose,20260322_224105_loose_002,32.23,-109.79,11780.0,32.159525919352454,-109.93485404275587,8288.5,15.722539038776064,3491.5,2,-2.5,-2.75,-2.525,,,,0.21387304806119678,0.3017,0.21428571428571427,0.9875001838696228,0.9873417721518988,1.0,0.1268255608869491,222,no_candidate,DBSCAN cluster; outside telemetry window
k7uaz_20260322,KEMX,2026-03-22T21:25:04Z,KEMX20260322_212504_V06,loose,20260322_212504_loose_001,32.31,-110.23346666666666,11393.066666666668,32.30611758865516,-110.08324055898376,8104.914110429448,14.124937171623603,3288.15255623722,163,7.0,-1.205521472392638,3.0,0.0652173913043478,1.2128712871287128,0.9335925676756436,0.2937531414188198,0.342369488752556,0.4857142857142857,0.0,0.0,1.0,0.12464112809185977,223,no_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T22:34:11Z,KEMX20260322_223411_V06,loose,20260322_223411_loose_001,32.23,-109.79,11780.0,32.194453604668766,-109.6102760055258,7625.0,17.364249705149458,4155.0,2,2.5,2.25,2.475,,,,0.1317875147425271,0.169,0.35714285714285715,0.9874947321910973,0.9873417721518988,1.0,0.12244444145842194,224,no_candidate,DBSCAN cluster; outside telemetry window
k7uaz_20260322,KEMX,2026-03-22T21:18:05Z,KEMX20260322_211805_V06,loose,20260322_211805_loose_004,32.31,-110.28933333333336,11281.333333333334,32.1860661874674,-110.2432740638944,7037.763157894737,14.44553672325295,4243.570175438597,76,1.5,-5.190789473684211,-0.75,-0.2352941176470588,1.0125,0.7600877022272662,0.2777231638373525,0.15128596491228055,0.32857142857142857,0.1926305514471757,0.05063291139240506,1.0,0.12048559927058776,225,no_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:49:55Z,KEMX20260322_204955_V06,loose,20260322_204955_loose_001,32.32248148148148,-110.42105555555555,9095.74074074074,32.23116415216074,-110.46879966150598,4916.559523809524,11.10187809150723,4179.181216931217,336,2.0,-6.568452380952381,-2.875,2.78515625,2.7,0.8874708377606385,0.44490609542463855,0.1641637566137566,0.34285714285714286,0.0,0.0,1.0,0.11486357497863259,226,no_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T22:47:59Z,KEMX20260322_224759_V06,loose,20260322_224759_loose_001,32.23,-109.79,11780.0,32.231449920335315,-109.62039207262212,8957.92857142857,15.954258243654785,2822.0714285714294,14,4.0,2.2857142857142856,4.0,0.5,0.5,0.8949999690055848,0.20228708781726076,0.43558571428571413,0.4,0.6261703098016198,0.8354430379746836,1.0,0.11316447526049139,227,no_candidate,DBSCAN cluster; outside telemetry window
k7uaz_20260322,KEMX,2026-03-22T21:18:05Z,KEMX20260322_211805_V06,loose,20260322_211805_loose_001,32.31,-110.28933333333336,11281.333333333334,32.34811458926708,-110.11858804162904,8149.564705882353,16.593387978062836,3131.7686274509806,85,4.0,-1.488235294117647,2.0,-0.2368421052631578,1.0930232558139534,0.8963333129882812,0.17033060109685821,0.37364627450980387,0.4,0.0,0.0,1.0,0.11046300970782237,228,no_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T22:41:05Z,KEMX20260322_224105_V06,loose,20260322_224105_loose_003,32.23,-109.79,11780.0,32.29672222760358,-109.98261006485868,10419.5,19.571293984551755,1360.5,2,-1.5,-2.5,-1.6,,,,0.02143530077241227,0.7279,0.24285714285714285,0.9875043694006559,0.9873417721518988,0.0,0.10817275961095504,229,no_candidate,DBSCAN cluster; outside telemetry window
k7uaz_20260322,KEMX,2026-03-22T22:54:53Z,KEMX20260322_225453_V06,loose,20260322_225453_loose_001,32.23,-109.79,11780.0,32.219179005710586,-109.61559898998748,9590.416666666666,16.449457931050592,2189.583333333334,24,10.0,1.9375,3.924999999999999,0.1666666666666666,0.9444444444444444,0.8249999781449636,0.1775271034474704,0.5620833333333332,0.5714285714285714,0.5087416924552486,0.7088607594936709,1.0,0.1077132090348028,230,no_candidate,DBSCAN cluster; outside telemetry window
k7uaz_20260322,KEMX,2026-03-22T21:25:04Z,KEMX20260322_212504_V06,loose,20260322_212504_loose_002,32.31,-110.23346666666666,11393.066666666668,32.187638363721994,-110.24532310540924,7132.201834862385,13.651622341831734,4260.864831804282,109,1.5,-4.958715596330276,-1.2000000000000028,0.0,0.5784313725490197,0.8313414541686454,0.3174188829084133,0.1478270336391435,0.32857142857142857,0.11034247680502887,0.0,1.0,0.10741785988249317,231,no_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:31:58Z,KEMX20260322_213158_V06,loose,20260322_213158_loose_002,32.294133333333335,-110.17826666666666,11559.0,32.178317387198156,-110.23345228780964,7127.315789473684,13.884819501543499,4431.684210526316,95,4.5,-4.7894736842105265,-0.3500000000000014,0.0625,0.7454545454545455,0.8120666575431824,0.3057590249228251,0.11366315789473683,0.4142857142857143,0.0,0.0,1.0,0.10464017914614888,232,no_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:04:07Z,KEMX20260322_210407_V06,loose,20260322_210407_loose_002,32.31617037037037,-110.35478888888888,10200.185185185184,32.192619853574,-110.27054490692586,6368.072072072072,15.858631874070658,3832.1131131131124,111,4.0,-5.36036036036036,-1.5,-0.141025641025641,0.8888888888888888,0.8892063345937502,0.20706840629646708,0.23357737737737752,0.4,0.0,0.0,1.0,0.10374416254531967,233,no_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:11:05Z,KEMX20260322_211105_V06,loose,20260322_211105_loose_004,32.31307407407407,-110.32227777777778,10742.037037037036,32.19352542257576,-110.24763133223787,6712.655913978495,15.032759239287383,4029.3811230585416,93,3.5,-4.973118279569892,0.6999999999999957,0.0571428571428571,0.975,0.8681313016197898,0.24836203803563084,0.19412377538829168,0.38571428571428573,0.0,0.0,1.0,0.1034510754721734,234,no_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T21:45:50Z,KEMX20260322_214550_V06,loose,20260322_214550_loose_004,32.27,-110.13,11740.0,32.16857258764196,-110.21617174735609,7340.926829268293,13.889279798779405,4399.073170731707,82,3.5,-4.75,-0.5249999999999986,0.0625,0.7567567567567568,0.860490173977964,0.3055360100610297,0.12018536585365855,0.38571428571428573,0.0,0.0,1.0,0.10307800045488259,235,no_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T19:17:58Z,KEMX20260322_191758_V06,tight,20260322_191758_tight_002,32.27,-110.96,2340.0,32.229474615028025,-110.95728795187182,4323.0,4.513435164778057,1983.0,2,-5.5,-5.75,-5.525,,,,0.09731296704438855,0.0085,0.12857142857142856,0.9499662219898364,0.9873417721518988,1.0,0.09979678668301777,236,no_candidate,DBSCAN cluster; outside telemetry window
k7uaz_20260322,KEMX,2026-03-22T21:38:52Z,KEMX20260322_213852_V06,loose,20260322_213852_loose_002,32.27,-110.13,11740.0,32.17213872374627,-110.22040895374164,7299.858695652174,13.810988924456371,4440.141304347826,92,1.5,-4.494565217391305,-1.0,0.1698113207547169,0.9545454545454546,0.8462036897738775,0.30945055377718145,0.1119717391304348,0.32857142857142857,0.0,0.0,1.0,0.09883186825641369,237,no_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T20:57:01Z,KEMX20260322_205701_V06,loose,20260322_205701_loose_004,32.31932592592593,-110.38792222222224,9647.962962962964,32.191742962345224,-110.34636004106136,5731.832,14.715106695930102,3916.130962962963,125,-1.5,-6.628,-2.1000000000000014,0.3018867924528302,1.598360655737705,0.8683917925023196,0.26424466520349493,0.21677380740740737,0.24285714285714285,0.0,0.0,1.0,0.09637071839561209,238,no_candidate,DBSCAN cluster
k7uaz_20260322,KEMX,2026-03-22T22:41:05Z,KEMX20260322_224105_V06,loose,20260322_224105_loose_001,32.23,-109.79,11780.0,32.22861460035128,-109.62170146400408,9715.310344827589,15.831277808222765,2064.689655172411,29,6.0,2.2758620689655173,5.799999999999999,0.2,1.3333333333333333,0.971999967098236,0.20843610958886175,0.5870620689655177,0.45714285714285713,0.3052021691276782,0.6455696202531646,1.0,0.09353789799795109,239,no_candidate,DBSCAN cluster; outside telemetry window
k7uaz_20260322,KEMX,2026-03-22T19:17:58Z,KEMX20260322_191758_V06,normal,20260322_191758_normal_001,32.27,-110.96,2340.0,32.26565952725623,-110.9564528441058,2548.475580702799,0.5866606449414867,208.4755807027991,16790,26.0,0.8527397260273972,6.5,1.0914749661705008,3.072367529475539,0.8133427851564876,0.9413339355058513,0.9305081397657337,1.0,0.0,0.0,1.0,0.06405190509152323,240,no_candidate,DBSCAN cluster; outside telemetry window
k7uaz_20260322,KEMX,2026-03-22T19:03:48Z,KEMX20260322_190348_V06,normal,20260322_190348_normal_001,32.27,-110.96,2340.0,32.26571414691749,-110.956314626897,2552.2923969682615,0.5892216527658042,212.29239696826153,16888,27.0,1.5385776882993842,8.0,-0.3211664482306684,3.263313221406086,0.789854694582099,0.9410778347234195,0.9292358676772462,1.0,0.0,0.0,1.0,0.06402426221354361,241,no_candidate,DBSCAN cluster; outside telemetry window
k7uaz_20260322,KEMX,2026-03-22T18:49:37Z,KEMX20260322_184937_V06,normal,20260322_184937_normal_001,32.27,-110.96,2340.0,32.26560937671493,-110.95628780703346,2562.7846099994167,0.6001465179832276,222.78460999941672,17141,25.0,2.1110203605390585,8.5,-1.2077138679015356,3.1289005363237443,0.7780841373992783,0.9399853482016771,0.9257384633335277,1.0,0.0,0.0,1.0,0.06394011542057194,242,no_candidate,DBSCAN cluster; outside telemetry window
k7uaz_20260322,KEMX,2026-03-22T19:10:53Z,KEMX20260322_191053_V06,normal,20260322_191053_normal_001,32.27,-110.96,2340.0,32.2658438177253,-110.95623294477195,2547.4235659284905,0.5822612777775863,207.42356592849046,16753,24.5,1.1428400883423864,7.0,0.4918254289960816,3.2127127803296407,0.8063276859374923,0.9417738722222413,0.9308588113571699,0.9857142857142858,0.0,0.0,1.0,0.06381728051541753,243,no_candidate,DBSCAN cluster; outside telemetry window
k7uaz_20260322,KEMX,2026-03-22T18:56:42Z,KEMX20260322_185642_V06,loose,20260322_185642_loose_001,32.27,-110.96,2340.0,32.25249954380642,-110.94410640841896,2575.7418640097094,2.453607613972232,235.7418640097094,70858,27.0,2.5149383273589434,10.0,0.040706335991587,3.1734276361935936,0.7586839117045324,0.8773196193013885,0.9528516271980582,1.0,0.0,0.0,1.0,0.06309861548129517,244,no_candidate,DBSCAN cluster; outside telemetry window
k7uaz_20260322,KEMX,2026-03-22T19:03:48Z,KEMX20260322_190348_V06,loose,20260322_190348_loose_001,32.27,-110.96,2340.0,32.25270010800596,-110.9437382976164,2578.121550796079,2.4573440283647567,238.1215507960792,70596,27.0,2.271722193892005,9.5,0.7539362490733877,3.189701213541821,0.7637340396331671,0.8771327985817621,0.9523756898407842,1.0,0.0,0.0,1.0,0.06308636334243073,245,no_candidate,DBSCAN cluster; outside telemetry window
k7uaz_20260322,KEMX,2026-03-22T19:10:53Z,KEMX20260322_191053_V06,loose,20260322_191053_loose_001,32.27,-110.96,2340.0,32.25241804365892,-110.94348109269724,2572.1969465866487,2.496946999620193,232.19694658664866,70151,32.0,1.815975538481276,9.0,1.3977599515665204,3.185445298783072,0.7674398127464794,0.8751526500189903,0.9535606106826703,1.0,0.0,0.0,1.0,0.06306551633734553,246,no_candidate,DBSCAN cluster; outside telemetry window
k7uaz_20260322,KEMX,2026-03-22T18:49:37Z,KEMX20260322_184937_V06,loose,20260322_184937_loose_001,32.27,-110.96,2340.0,32.25224157318926,-110.944550528726,2586.5832657172436,2.4514455431824826,246.58326571724365,71482,27.5,2.760946811784785,10.0,-0.3993382540086536,3.092971291189365,0.7497197199139458,0.8774277228408758,0.9506833468565513,1.0,0.0,0.0,1.0,0.06306294074964804,247,no_candidate,DBSCAN cluster; outside telemetry window
k7uaz_20260322,KEMX,2026-03-22T19:17:58Z,KEMX20260322_191758_V06,loose,20260322_191758_loose_001,32.27,-110.96,2340.0,32.25163225950464,-110.94361219411036,2567.391491738022,2.558495339879294,227.39149173802207,69838,30.5,1.4598499384289356,8.5,1.7429223604387525,3.1527705455325146,0.774410865176892,0.8720752330060353,0.9545217016523955,1.0,0.0,0.0,1.0,0.06301770967204366,248,no_candidate,DBSCAN cluster; outside telemetry window
k7uaz_20260322,KEMX,2026-03-22T18:56:42Z,KEMX20260322_185642_V06,normal,20260322_185642_normal_001,32.27,-110.96,2340.0,32.26566186164426,-110.95653767028598,2557.1195020259556,0.5819484042410463,217.11950202595563,17029,22.5,1.837747372129896,8.0,-1.0226267222854253,3.155957500632431,0.7902173288908324,0.9418051595758954,0.9276268326580148,0.9285714285714286,0.0,0.0,1.0,0.06276137792260907,249,no_candidate,DBSCAN cluster; outside telemetry window
k7uaz_20260322,KEMX,2026-03-22T18:56:42Z,KEMX20260322_185642_V06,tight,20260322_185642_tight_001,32.27,-110.96,2340.0,32.26895602272442,-110.95914170647704,2546.342380952381,0.14137824512791855,206.34238095238106,4200,22.0,2.018452380952381,8.0,-0.2975379779989523,3.089454354669465,0.8027887203206917,0.9717243509744163,0.8968288095238095,0.9142857142857143,0.0,0.0,1.0,0.06260071553712941,250,no_candidate,DBSCAN cluster; outside telemetry window
k7uaz_20260322,KEMX,2026-03-22T19:17:58Z,KEMX20260322_191758_V06,tight,20260322_191758_tight_001,32.27,-110.96,2340.0,32.26908577624028,-110.9590976236051,2544.730576141525,0.1324097131351654,204.73057614152503,4183,21.0,0.986134353334927,6.449999999999818,1.253189129229063,2.762527839643653,0.8336323336313624,0.9735180573729669,0.8976347119292375,0.8857142857142857,0.0,0.0,1.0,0.06215248666359396,251,no_candidate,DBSCAN cluster; outside telemetry window
k7uaz_20260322,KEMX,2026-03-22T18:49:37Z,KEMX20260322_184937_V06,tight,20260322_184937_tight_001,32.27,-110.96,2340.0,32.26893264583,-110.9591286255246,2552.3795066413663,0.14421538589337352,212.37950664136633,4216,20.5,2.125474383301708,9.0,-0.8028673835125448,3.1196209016393444,0.7846608451791397,0.9711569228213254,0.8938102466793169,0.8714285714285714,0.0,0.0,1.0,0.06178597469613587,252,no_candidate,DBSCAN cluster; outside telemetry window
k7uaz_20260322,KEMX,2026-03-22T19:03:48Z,KEMX20260322_190348_V06,tight,20260322_190348_tight_001,32.27,-110.96,2340.0,32.268979441305994,-110.95911427758006,2545.1336834566723,0.14075822091174411,205.13368345667232,4189,20.0,2.1188827882549535,8.5,0.2005291005291005,3.0974060349391213,0.8057888065554533,0.9718483558176512,0.8974331582716638,0.8571428571428571,0.0,0.0,1.0,0.06161389574192479,253,no_candidate,DBSCAN cluster; outside telemetry window
k7uaz_20260322,KEMX,2026-03-22T19:10:53Z,KEMX20260322_191053_V06,tight,20260322_191053_tight_001,32.27,-110.96,2340.0,32.26905067607595,-110.95913076954142,2546.6459227467813,0.13349908767262728,206.64592274678125,4194,18.5,1.516571292322365,7.0,0.5483610961848469,2.991138560687433,0.8190686881855287,0.9733001824654746,0.8966770386266094,0.8142857142857143,0.0,0.0,1.0,0.06088115200774062,254,no_candidate,DBSCAN cluster; outside telemetry window
